time,atemp,dtemp,windspd,solrad
8651400,25,22,1.1,10
8652000,25,22,0.3,10
8652600,25,22,0.7,10
8653200,25,22,0.9,10
8653800,25,22,0.2,10
8654400,25,22,0.8,10
8655000,25,22,0.1,10
8655600,25,22,0,10
8656200,25,22,0.4,10
8656800,25,22,0.2,10
8657400,25,22,0.2,10
8658000,25,22,0.8,10
8658600,25,22,1.1,10
8659200,25,22,1.5,10
8659800,25,22,1.6,10
8660400,25,22,2.5,10
8661000,25,22,2.4,10
8661600,25,22,1.3,10
8662200,25,22,2.2,10
8662800,25,22,2.4,10
8663400,25,22,2.1,10
8664000,25,22,2,10
8664600,25,22,1.6,10
8665200,25,22,1.3,10
8665800,25,22,1.6,10
8666400,25,22,2,10
8667000,25,22,2.7,10
8667600,25,22,2.4,10
8668200,25,22,3.6,10
8668800,25,22,3.2,10
8669400,25,22,2.6,10
8670000,25,22,3,10
8670600,25,22,2.5,10
8671200,25,22,3.8,10
8671800,25,22,2.6,10
8672400,25,22,3.2,10
8673000,25,22,3.1,10
8673600,25,22,3,10
8674200,25,22,2.9,10
8674800,25,22,2.7,10
8675400,25,22,1,10
8676000,25,22,2.1,10
8676600,25,22,1.8,10
8677200,25,22,2,10
8677800,25,22,2.8,10
8678400,25,22,2.3,10
8679000,25,22,2.5,10
8679600,25,22,0.7,10
8680200,25,22,0.8,10
8680800,25,22,0.5,10
8681400,25,22,0.7,10
8682000,25,22,0.5,10
8682600,25,22,0.8,10
8683200,25,22,0.5,10
8683800,25,22,0.2,10
8684400,25,22,0.6,10
8685000,25,22,0.4,10
8685600,25,22,1.2,10
8686200,25,22,0.9,10
8686800,25,22,0.6,10
8687400,25,22,0.9,10
8688000,25,22,1.5,10
8688600,25,22,2.3,10
8689200,25,22,2.9,10
8689800,25,22,3.6,10
8690400,25,22,4.6,10
8691000,25,22,4.2,10
8691600,25,22,2.6,10
8692200,25,22,3,10
8692800,25,22,2.9,10
8693400,25,22,2.5,10
8694000,25,22,1.5,10
8694600,25,22,1.2,10
8695200,25,22,0.6,10
8695800,25,22,0.5,10
8696400,25,22,1.2,10
8697000,25,22,1,10
8697600,25,22,1,10
8698200,25,22,0.7,10
8698800,25,22,1.1,10
8699400,25,22,1.2,10
8700000,25,22,0.4,10
8700600,25,22,1.3,10
8701200,25,22,1.1,10
8701800,25,22,1.5,10
8702400,25,22,1.8,10
8703000,25,22,3.9,10
8703600,25,22,4.9,10
8704200,25,22,4.1,10
8704800,25,22,3.2,10
8705400,25,22,3.9,10
8706000,25,22,4.4,10
8706600,25,22,3.9,10
8707200,25,22,5.1,10
8707800,25,22,4.6,10
8708400,25,22,3.1,10
8709000,25,22,3.3,10
8709600,25,22,2,10
8710200,25,22,2,10
8710800,25,22,1.9,10
8711400,25,22,1.4,10
8712000,25,22,2.3,10
8712600,25,22,1.7,10
8713200,25,22,0.8,10
8713800,25,22,0.2,10
8714400,25,22,0.7,10
8715000,25,22,1.4,10
8715600,25,22,1,10
8716200,25,22,1.2,10
8716800,25,22,0.9,10
8717400,25,22,0.8,10
8718000,25,22,0.8,10
8718600,25,22,1.3,10
8719200,25,22,1.6,10
8719800,25,22,1.1,10
8720400,25,22,1.6,10
8721000,25,22,0.8,10
8721600,25,22,0.5,10
8722200,25,22,2,10
8722800,25,22,1.1,10
8723400,25,22,1.1,10
8724000,25,22,0.9,10
8724600,25,22,0.6,10
8725200,25,22,1.3,10
8725800,25,22,0.5,10
8726400,25,22,0.9,10
8727000,25,22,0.6,10
8727600,25,22,0.5,10
8728200,25,22,1.5,10
8728800,25,22,1.3,10
8729400,25,22,1.2,10
8730000,25,22,0.6,10
8730600,25,22,0.4,10
8731200,25,22,0.5,10
8731800,25,22,3.2,10
8732400,25,22,3.2,10
8733000,25,22,1.6,10
8733600,25,22,1.9,10
8734200,25,22,2.2,10
8734800,25,22,1.8,10
8735400,25,22,2.2,10
8736000,25,22,3.5,10
8736600,25,22,3.7,10
8737200,25,22,1.8,10
8737800,25,22,1.6,10
8738400,25,22,0.3,10
8739000,25,22,0.5,10
8739600,25,22,0.3,10
8740200,25,22,0.3,10
8740800,25,22,1.3,10
8741400,25,22,0.8,10
8742000,25,22,1.4,10
8742600,25,22,0.3,10
8743200,25,22,0.4,10
8743800,25,22,0.4,10
8744400,25,22,0.5,10
8745000,25,22,0.3,10
8745600,25,22,2.5,10
8746200,25,22,1.3,10
8746800,25,22,1.2,10
8747400,25,22,2.5,10
8748000,25,22,3,10
8748600,25,22,1.9,10
8749200,25,22,1.7,10
8749800,25,22,2.1,10
8750400,25,22,1.5,10
8751000,25,22,2.4,10
8751600,25,22,1.8,10
8752200,25,22,0.3,10
8752800,25,22,0.6,10
8753400,25,22,1.3,10
8754000,25,22,0.4,10
8754600,25,22,1,10
8755200,25,22,1,10
8755800,25,22,0.6,10
8756400,25,22,0.6,10
8757000,25,22,1,10
8757600,25,22,0,10
8758200,25,22,0.5,10
8758800,25,22,1.5,10
8759400,25,22,2,10
8760000,25,22,1.7,10
8760600,25,22,2,10
8761200,25,22,1.1,10
8761800,25,22,2.4,10
8762400,25,22,2.7,10
8763000,25,22,2,10
8763600,25,22,2.4,10
8764200,25,22,3,10
8764800,25,22,2.8,10
8765400,25,22,2.4,10
8766000,25,22,2.2,10
8766600,25,22,2.5,10
8767200,25,22,0.8,10
8767800,25,22,1,10
8768400,25,22,0.6,10
8769000,25,22,1.4,10
8769600,25,22,0.6,10
8770200,25,22,0.5,10
8770800,25,22,0.4,10
8771400,25,22,0.1,10
8772000,25,22,0.4,10
8772600,25,22,0.4,10
8773200,25,22,2.5,10
8773800,25,22,1,10
8774400,25,22,2,10
8775000,25,22,2.2,10
8775600,25,22,2.3,10
8776200,25,22,3.7,10
8776800,25,22,3.5,10
8777400,25,22,3.3,10
8778000,25,22,2.7,10
8778600,25,22,2.9,10
8779200,25,22,3.5,10
8779800,25,22,2.1,10
8780400,25,22,1.6,10
8781000,25,22,2.4,10
8781600,25,22,2.7,10
8782200,25,22,1,10
8782800,25,22,2,10
8783400,25,22,2.7,10
8784000,25,22,3.4,10
8784600,25,22,2.8,10
8785200,25,22,2.5,10
8785800,25,22,2.9,10
8786400,25,22,2.1,10
8787000,25,22,1.9,10
8787600,25,22,2.6,10
8788200,25,22,2.2,10
8788800,25,22,3.2,10
8789400,25,22,3.8,10
8790000,25,22,3.8,10
8790600,25,22,3.7,10
8791200,25,22,4.2,10
8791800,25,22,3.9,10
8792400,25,22,3.8,10
8793000,25,22,3.2,10
8793600,25,22,2.9,10
8794200,25,22,3.2,10
8794800,25,22,2.5,10
8795400,25,22,3.1,10
8796000,25,22,3,10
8796600,25,22,3.7,10
8797200,25,22,3.7,10
8797800,25,22,2.6,10
8798400,25,22,3.8,10
8799000,25,22,2.6,10
8799600,25,22,3.1,10
8800200,25,22,2.2,10
8800800,25,22,3.8,10
8801400,25,22,3,10
8802000,25,22,3.4,10
8802600,25,22,4.3,10
8803200,25,22,3.6,10
8803800,25,22,4.1,10
8804400,25,22,3.7,10
8805000,25,22,3.3,10
8805600,25,22,3,10
8806200,25,22,2.5,10
8806800,25,22,2.6,10
8807400,25,22,1.9,10
8808000,25,22,1.8,10
8808600,25,22,2,10
8809200,25,22,0.8,10
8809800,25,22,1.7,10
8810400,25,22,1.1,10
8811000,25,22,1.4,10
8811600,25,22,1.3,10
8812200,25,22,1.5,10
8812800,25,22,1.6,10
8813400,25,22,1.2,10
8814000,25,22,1.7,10
8814600,25,22,1.7,10
8815200,25,22,1.7,10
8815800,25,22,1.7,10
8816400,25,22,2.4,10
8817000,25,22,1.9,10
8817600,25,22,3.2,10
8818200,25,22,2.2,10
8818800,25,22,2.1,10
8819400,25,22,1.2,10
8820000,25,22,2.3,10
8820600,25,22,0.5,10
8821200,25,22,1.8,10
8821800,25,22,1.9,10
8822400,25,22,3,10
8823000,25,22,3.8,10
8823600,25,22,4.9,10
8824200,25,22,4.4,10
8824800,25,22,5.5,10
8825400,25,22,5.1,10
8826000,25,22,4.7,10
8826600,25,22,6.1,10
8827200,25,22,6.7,10
8827800,25,22,4.5,10
8828400,25,22,2.7,10
8829000,25,22,1.5,10
8829600,25,22,4.4,10
8830200,25,22,5.1,10
8830800,25,22,8.4,10
8831400,25,22,8,10
8832000,25,22,5.2,10
8832600,25,22,5,10
8833200,25,22,4.5,10
8833800,25,22,5.1,10
8834400,25,22,4.4,10
8835000,25,22,6.5,10
8835600,25,22,4.4,10
8836200,25,22,3.4,10
8836800,25,22,2.7,10
8837400,25,22,3.3,10
8838000,25,22,1.1,10
8838600,25,22,3.5,10
8839200,25,22,3.2,10
8839800,25,22,0.9,10
8840400,25,22,0.7,10
8841000,25,22,1.4,10
8841600,25,22,1.2,10
8842200,25,22,0.6,10
8842800,25,22,1.3,10
8843400,25,22,0.7,10
8844000,25,22,0.1,10
8844600,25,22,0.1,10
8845200,25,22,0.7,10
8845800,25,22,1.3,10
8846400,25,22,2.2,10
8847000,25,22,2.9,10
8847600,25,22,2.7,10
8848200,25,22,3.1,10
8848800,25,22,3.6,10
8849400,25,22,3.1,10
8850000,25,22,3.3,10
8850600,25,22,2.5,10
8851200,25,22,2.1,10
8851800,25,22,0.6,10
8852400,25,22,0.7,10
8853000,25,22,1.3,10
8853600,25,22,0.8,10
8854200,25,22,0.7,10
8854800,25,22,1.2,10
8855400,25,22,1.6,10
8856000,25,22,1.3,10
8856600,25,22,0.8,10
8857200,25,22,1.3,10
8857800,25,22,0.8,10
8858400,25,22,0.9,10
8859000,25,22,0.1,10
8859600,25,22,1,10
8860200,25,22,0.6,10
8860800,25,22,1.4,10
8861400,25,22,1,10
8862000,25,22,1.1,10
8862600,25,22,4.5,10
8863200,25,22,2.1,10
8863800,25,22,3.4,10
8864400,25,22,3.1,10
8865000,25,22,4,10
8865600,25,22,3.9,10
8866200,25,22,3.8,10
8866800,25,22,4.1,10
8867400,25,22,2.8,10
8868000,25,22,2.5,10
8868600,25,22,2.3,10
8869200,25,22,2.4,10
8869800,25,22,1.8,10
8870400,25,22,2.1,10
8871000,25,22,0.9,10
8871600,25,22,0.7,10
8872200,25,22,0.8,10
8872800,25,22,1.1,10
8873400,25,22,1.4,10
8874000,25,22,1.3,10
8874600,25,22,1.3,10
8875200,25,22,1.1,10
8875800,25,22,3.2,10
8876400,25,22,4.4,10
8877000,25,22,3.6,10
8877600,25,22,4.8,10
8878200,25,22,5.1,10
8878800,25,22,4.5,10
8879400,25,22,5.2,10
8880000,25,22,5.3,10
8880600,25,22,4.2,10
8881200,25,22,3.3,10
8881800,25,22,2.5,10
8882400,25,22,2.6,10
8883000,25,22,1.9,10
8883600,25,22,0.6,10
8884200,25,22,0.8,10
8884800,25,22,0.9,10
8885400,25,22,1.2,10
8886000,25,22,0.8,10
8886600,25,22,0.2,10
8887200,25,22,0.6,10
8887800,25,22,0.5,10
8888400,25,22,0.8,10
8889000,25,22,0.5,10
8889600,25,22,3,10
8890200,25,22,2.6,10
8890800,25,22,4.4,10
8891400,25,22,4,10
8892000,25,22,4.6,10
8892600,25,22,5.5,10
8893200,25,22,4.4,10
8893800,25,22,3.3,10
8894400,25,22,2.3,10
8895000,25,22,1.4,10
8895600,25,22,1.2,10
8896200,25,22,0.4,10
8896800,25,22,0.4,10
8897400,25,22,0.4,10
8898000,25,22,0.3,10
8898600,25,22,0.9,10
8899200,25,22,0.5,10
8899800,25,22,0.8,10
8900400,25,22,0.1,10
8901000,25,22,0.6,10
8901600,25,22,0.3,10
8902200,25,22,0.3,10
8902800,25,22,0.3,10
8903400,25,22,1.6,10
8904000,25,22,3.1,10
8904600,25,22,3.6,10
8905200,25,22,3.3,10
8905800,25,22,4,10
8906400,25,22,4,10
8907000,25,22,3.5,10
8907600,25,22,4.1,10
8908200,25,22,4.1,10
8908800,25,22,4.2,10
8909400,25,22,3.6,10
8910000,25,22,4.4,10
8910600,25,22,4.2,10
8911200,25,22,4,10
8911800,25,22,2.4,10
8912400,25,22,2,10
8913000,25,22,3.3,10
8913600,25,22,3,10
8914200,25,22,1.8,10
8914800,25,22,1.3,10
8915400,25,22,0.9,10
8916000,25,22,1.5,10
8916600,25,22,0.6,10
8917200,25,22,1.8,10
8917800,25,22,1.2,10
8918400,25,22,2,10
8919000,25,22,1.2,10
8919600,25,22,1.7,10
8920200,25,22,2.1,10
8920800,25,22,1.8,10
8921400,25,22,1.4,10
8922000,25,22,0.5,10
8922600,25,22,1.5,10
8923200,25,22,0.3,10
8923800,25,22,0.5,10
8924400,25,22,1,10
8925000,25,22,0.7,10
8925600,25,22,1.2,10
8926200,25,22,1.9,10
8926800,25,22,3,10
8927400,25,22,3.4,10
8928000,25,22,0.2,10
8928600,25,22,0.7,10
8929200,25,22,1.2,10
8929800,25,22,1.1,10
8930400,25,22,0.4,10
8931000,25,22,0.1,10
8931600,25,22,1.6,10
8932200,25,22,2.8,10
8932800,25,22,4.2,10
8933400,25,22,5.6,10
8934000,25,22,6.1,10
8934600,25,22,5.1,10
8935200,25,22,4.1,10
8935800,25,22,3.9,10
8936400,25,22,5.4,10
8937000,25,22,3.9,10
8937600,25,22,3.6,10
8938200,25,22,3.1,10
8938800,25,22,3.2,10
8939400,25,22,3.6,10
8940000,25,22,3.7,10
8940600,25,22,3.6,10
8941200,25,22,2.2,10
8941800,25,22,3.2,10
8942400,25,22,3,10
8943000,25,22,4.2,10
8943600,25,22,2.7,10
8944200,25,22,3,10
8944800,25,22,2.4,10
8945400,25,22,2.5,10
8946000,25,22,3,10
8946600,25,22,3.3,10
8947200,25,22,5.4,10
8947800,25,22,6.2,10
8948400,25,22,6.5,10
8949000,25,22,7.2,10
8949600,25,22,6,10
8950200,25,22,6.4,10
8950800,25,22,5.1,10
8951400,25,22,5.2,10
8952000,25,22,5.3,10
8952600,25,22,5,10
8953200,25,22,3.6,10
8953800,25,22,3.3,10
8954400,25,22,3.2,10
8955000,25,22,2.6,10
8955600,25,22,2.9,10
8956200,25,22,4.1,10
8956800,25,22,3.7,10
8957400,25,22,3.4,10
8958000,25,22,3.7,10
8958600,25,22,3.5,10
8959200,25,22,3.8,10
8959800,25,22,3.3,10
8960400,25,22,5.2,10
8961000,25,22,4,10
8961600,25,22,4.9,10
8962200,25,22,6.1,10
8962800,25,22,5.7,10
8963400,25,22,5.4,10
8964000,25,22,5.5,10
8964600,25,22,5.3,10
8965200,25,22,4.7,10
8965800,25,22,5,10
8966400,25,22,4,10
8967000,25,22,5.3,10
8967600,25,22,5.7,10
8968200,25,22,4.2,10
8968800,25,22,4.7,10
8969400,25,22,4,10
8970000,25,22,3.8,10
8970600,25,22,2.8,10
8971200,25,22,3.2,10
8971800,25,22,2.8,10
8972400,25,22,2.5,10
8973000,25,22,2.4,10
8973600,25,22,2.4,10
8974200,25,22,2.7,10
8974800,25,22,2.8,10
8975400,25,22,3.4,10
8976000,25,22,3.3,10
8976600,25,22,3,10
8977200,25,22,2.8,10
8977800,25,22,2.9,10
8978400,25,22,3.6,10
8979000,25,22,3,10
8979600,25,22,3.4,10
8980200,25,22,2.6,10
8980800,25,22,1.3,10
8981400,25,22,2.1,10
8982000,25,22,2.6,10
8982600,25,22,2.3,10
8983200,25,22,3.4,10
8983800,25,22,3.3,10
8984400,25,22,2.7,10
8985000,25,22,1.6,10
8985600,25,22,2.6,10
8986200,25,22,1.6,10
8986800,25,22,1.4,10
8987400,25,22,0.5,10
8988000,25,22,0.5,10
8988600,25,22,1.4,10
8989200,25,22,0.5,10
8989800,25,22,0.9,10
8990400,25,22,0.9,10
8991000,25,22,0.9,10
8991600,25,22,2,10
8992200,25,22,1.3,10
8992800,25,22,2,10
8993400,25,22,2.2,10
8994000,25,22,3,10
8994600,25,22,3,10
8995200,25,22,2.3,10
8995800,25,22,2,10
8996400,25,22,0.7,10
8997000,25,22,0.7,10
8997600,25,22,1.1,10
8998200,25,22,0.6,10
8998800,25,22,0.7,10
8999400,25,22,1.4,10
9000000,25,22,1,10
9000600,25,22,0.5,10
9001200,25,22,0.9,10
9001800,25,22,0.3,10
9002400,25,22,0.5,10
9003000,25,22,0.1,10
9003600,25,22,0.5,10
9004200,25,22,0.9,10
9004800,25,22,0.9,10
9005400,25,22,1.9,10
9006000,25,22,2.3,10
9006600,25,22,3.5,10
9007200,25,22,3.2,10
9007800,25,22,4,10
9008400,25,22,4.5,10
9009000,25,22,3.2,10
9009600,25,22,3.2,10
9010200,25,22,3.2,10
9010800,25,22,4.7,10
9011400,25,22,3.1,10
9012000,25,22,4.8,10
9012600,25,22,3.8,10
9013200,25,22,3.2,10
9013800,25,22,3.3,10
9014400,25,22,3.1,10
9015000,25,22,2.8,10
9015600,25,22,2.5,10
9016200,25,22,1.1,10
9016800,25,22,3.2,10
9017400,25,22,3.4,10
9018000,25,22,3.9,10
9018600,25,22,3.1,10
9019200,25,22,4.1,10
9019800,25,22,3.7,10
9020400,25,22,3.2,10
9021000,25,22,4.2,10
9021600,25,22,5.2,10
9022200,25,22,4.2,10
9022800,25,22,4.4,10
9023400,25,22,3.7,10
9024000,25,22,2.8,10
9024600,25,22,2.8,10
9025200,25,22,2.1,10
9025800,25,22,1.1,10
9026400,25,22,2.4,10
9027000,25,22,1.6,10
9027600,25,22,1.2,10
9028200,25,22,2.4,10
9028800,25,22,1.6,10
9029400,25,22,2.2,10
9030000,25,22,2.3,10
9030600,25,22,1.8,10
9031200,25,22,0.8,10
9031800,25,22,0.6,10
9032400,25,22,2,10
9033000,25,22,3.6,10
9033600,25,22,4.6,10
9034200,25,22,3.3,10
9034800,25,22,5.4,10
9035400,25,22,5.3,10
9036000,25,22,3.6,10
9036600,25,22,4.4,10
9037200,25,22,5,10
9037800,25,22,5.3,10
9038400,25,22,4.8,10
9039000,25,22,4.2,10
9039600,25,22,4.4,10
9040200,25,22,4.4,10
9040800,25,22,2.6,10
9041400,25,22,1.6,10
9042000,25,22,1.8,10
9042600,25,22,1.5,10
9043200,25,22,1,10
9043800,25,22,1.2,10
9044400,25,22,0.9,10
9045000,25,22,0.6,10
9045600,25,22,0.7,10
9046200,25,22,1,10
9046800,25,22,0.8,10
9047400,25,22,1.2,10
9048000,25,22,2,10
9048600,25,22,3.6,10
9049200,25,22,3.7,10
9049800,25,22,4.7,10
9050400,25,22,4.4,10
9051000,25,22,4.2,10
9051600,25,22,4.5,10
9052200,25,22,4.1,10
9052800,25,22,4.3,10
9053400,25,22,3.1,10
9054000,25,22,2.1,10
9054600,25,22,1.3,10
9055200,25,22,1.3,10
9055800,25,22,0.7,10
9056400,25,22,0.9,10
9057000,25,22,0.9,10
9057600,25,22,0.3,10
9058200,25,22,0.8,10
9058800,25,22,0.1,10
9059400,25,22,0.4,10
9060000,25,22,1.7,10
9060600,25,22,0.6,10
9061200,25,22,1.2,10
9061800,25,22,1,10
9062400,25,22,1.4,10
9063000,25,22,1.5,10
9063600,25,22,2.1,10
9064200,25,22,4.1,10
9064800,25,22,2.3,10
9065400,25,22,2.9,10
9066000,25,22,3.3,10
9066600,25,22,3.1,10
9067200,25,22,2.1,10
9067800,25,22,3.2,10
9068400,25,22,3,10
9069000,25,22,1.7,10
9069600,25,22,1.6,10
9070200,25,22,1.2,10
9070800,25,22,0.7,10
9071400,25,22,0.7,10
9072000,25,22,0.8,10
9072600,25,22,0.9,10
9073200,25,22,0.8,10
9073800,25,22,1.1,10
9074400,25,22,0.3,10
9075000,25,22,0.1,10
9075600,25,22,0,10
9076200,25,22,1.3,10
9076800,25,22,1.6,10
9077400,25,22,1.5,10
9078000,25,22,3,10
9078600,25,22,3.5,10
9079200,25,22,3.4,10
9079800,25,22,4.5,10
9080400,25,22,4.8,10
9081000,25,22,5.4,10
9081600,25,22,4,10
9082200,25,22,3.6,10
9082800,25,22,3.7,10
9083400,25,22,3.7,10
9084000,25,22,4.5,10
9084600,25,22,4.2,10
9085200,25,22,3.3,10
9085800,25,22,3.5,10
9086400,25,22,3.1,10
9087000,25,22,2.6,10
9087600,25,22,2.6,10
9088200,25,22,2.1,10
9088800,25,22,3,10
9089400,25,22,3.9,10
9090000,25,22,3.2,10
9090600,25,22,3.3,10
9091200,25,22,2.7,10
9091800,25,22,3.8,10
9092400,25,22,3.8,10
9093000,25,22,4.3,10
9093600,25,22,2.5,10
9094200,25,22,2.3,10
9094800,25,22,2,10
9095400,25,22,1.9,10
9096000,25,22,2.2,10
9096600,25,22,2,10
9097200,25,22,1.8,10
9097800,25,22,1.4,10
9098400,25,22,0.6,10
9099000,25,22,1.2,10
9099600,25,22,0.8,10
9100200,25,22,1.1,10
9100800,25,22,1.3,10
9101400,25,22,0.8,10
9102000,25,22,0.7,10
9102600,25,22,0.9,10
9103200,25,22,1,10
9103800,25,22,1.2,10
9104400,25,22,0.6,10
9105000,25,22,1.5,10
9105600,25,22,1.2,10
9106200,25,22,1.2,10
9106800,25,22,1.4,10
9107400,25,22,1.9,10
9108000,25,22,2.3,10
9108600,25,22,2.1,10
9109200,25,22,2.5,10
9109800,25,22,1.6,10
9110400,25,22,1.1,10
9111000,25,22,0.3,10
9111600,25,22,0.7,10
9112200,25,22,1.2,10
9112800,25,22,0.9,10
9113400,25,22,0.8,10
9114000,25,22,1.1,10
9114600,25,22,0.7,10
9115200,25,22,0.5,10
9115800,25,22,0.5,10
9116400,25,22,1.1,10
9117000,25,22,1,10
9117600,25,22,1,10
9118200,25,22,0.7,10
9118800,25,22,0.2,10
9119400,25,22,0.7,10
9120000,25,22,1,10
9120600,25,22,0.7,10
9121200,25,22,0.8,10
9121800,25,22,1.8,10
9122400,25,22,1.1,10
9123000,25,22,0.9,10
9123600,25,22,1.6,10
9124200,25,22,1.6,10
9124800,25,22,0.9,10
9125400,25,22,0.9,10
9126000,25,22,0.4,10
9126600,25,22,0.5,10
9127200,25,22,0.9,10
9127800,25,22,0.5,10
9128400,25,22,1.2,10
9129000,25,22,1.2,10
9129600,25,22,1,10
9130200,25,22,1,10
9130800,25,22,1,10
9131400,25,22,0.9,10
9132000,25,22,0.8,10
9132600,25,22,0.5,10
9133200,25,22,0.7,10
9133800,25,22,1.9,10
9134400,25,22,2.2,10
9135000,25,22,3.2,10
9135600,25,22,4.1,10
9136200,25,22,3.1,10
9136800,25,22,3,10
9137400,25,22,3.1,10
9138000,25,22,3.9,10
9138600,25,22,3.4,10
9139200,25,22,3.2,10
9139800,25,22,4.2,10
9140400,25,22,3.4,10
9141000,25,22,2.3,10
9141600,25,22,2.7,10
9142200,25,22,3.1,10
9142800,25,22,1,10
9143400,25,22,1.5,10
9144000,25,22,1.3,10
9144600,25,22,0.4,10
9145200,25,22,1.1,10
9145800,25,22,0.5,10
9146400,25,22,0,10
9147000,25,22,0.2,10
9147600,25,22,0.5,10
9148200,25,22,1.8,10
9148800,25,22,1.4,10
9149400,25,22,1,10
9150000,25,22,1.5,10
9150600,25,22,1.2,10
9151200,25,22,1.1,10
9151800,25,22,1.5,10
9152400,25,22,2.3,10
9153000,25,22,1.6,10
9153600,25,22,1.5,10
9154200,25,22,0.5,10
9154800,25,22,0.4,10
9155400,25,22,0.8,10
9156000,25,22,0.2,10
9156600,25,22,0.6,10
9157200,25,22,0.1,10
9157800,25,22,0.4,10
9158400,25,22,0.1,10
9159000,25,22,0,10
9159600,25,22,0,10
9160200,25,22,0.8,10
9160800,25,22,1.1,10
9161400,25,22,0.5,10
9162000,25,22,0.7,10
9162600,25,22,0.7,10
9163200,25,22,1.2,10
9163800,25,22,2.1,10
9164400,25,22,1.7,10
9165000,25,22,2,10
9165600,25,22,1.7,10
9166200,25,22,1.2,10
9166800,25,22,1.1,10
9167400,25,22,1.8,10
9168000,25,22,1,10
9168600,25,22,0.8,10
9169200,25,22,1.2,10
9169800,25,22,0.2,10
9170400,25,22,1.4,10
9171000,25,22,0.4,10
9171600,25,22,0.1,10
9172200,25,22,0.6,10
9172800,25,22,0,10
9173400,25,22,1,10
9174000,25,22,0,10
9174600,25,22,1.3,10
9175200,25,22,0,10
9175800,25,22,1.3,10
9176400,25,22,1.1,10
9177000,25,22,0.8,10
9177600,25,22,1.4,10
9178200,25,22,1.8,10
9178800,25,22,1.6,10
9179400,25,22,1,10
9180000,25,22,1.2,10
9180600,25,22,1.4,10
9181200,25,22,1.2,10
9181800,25,22,1.7,10
9182400,25,22,1.5,10
9183000,25,22,0.4,10
9183600,25,22,0.4,10
9184200,25,22,1,10
9184800,25,22,0.8,10
9185400,25,22,0.5,10
9186000,25,22,0.1,10
9186600,25,22,0.5,10
9187200,25,22,0.9,10
9187800,25,22,0.4,10
9188400,25,22,0.8,10
9189000,25,22,0.9,10
9189600,25,22,0.2,10
9190200,25,22,0.3,10
9190800,25,22,0.8,10
9191400,25,22,0.9,10
9192000,25,22,1.3,10
9192600,25,22,1.8,10
9193200,25,22,2.2,10
9193800,25,22,2.1,10
9194400,25,22,1.8,10
9195000,25,22,2.3,10
9195600,25,22,2.1,10
9196200,25,22,1.7,10
9196800,25,22,1.4,10
9197400,25,22,0.4,10
9198000,25,22,0.7,10
9198600,25,22,0.7,10
9199200,25,22,1.3,10
9199800,25,22,1.1,10
9200400,25,22,0,10
9201000,25,22,1.8,10
9201600,25,22,0.9,10
9202200,25,22,1,10
9202800,25,22,0.8,10
9203400,25,22,0.9,10
9204000,25,22,0.8,10
9204600,25,22,0.7,10
9205200,25,22,1.2,10
9205800,25,22,0.7,10
9206400,25,22,1.4,10
9207000,25,22,2.5,10
9207600,25,22,1.8,10
9208200,25,22,2.8,10
9208800,25,22,2.8,10
9209400,25,22,2.2,10
9210000,25,22,2.2,10
9210600,25,22,1.8,10
9211200,25,22,2.3,10
9211800,25,22,1.4,10
9212400,25,22,2.2,10
9213000,25,22,2.4,10
9213600,25,22,1.8,10
9214200,25,22,1.8,10
9214800,25,22,1.5,10
9215400,25,22,1.1,10
9216000,25,22,1.9,10
9216600,25,22,1.3,10
9217200,25,22,2,10
9217800,25,22,1.5,10
9218400,25,22,0.6,10
9219000,25,22,0.7,10
9219600,25,22,0.7,10
9220200,25,22,1.2,10
9220800,25,22,0.8,10
9221400,25,22,1.4,10
9222000,25,22,1.2,10
9222600,25,22,1.1,10
9223200,25,22,2.1,10
9223800,25,22,2.3,10
9224400,25,22,2.5,10
9225000,25,22,1.6,10
9225600,25,22,1.4,10
9226200,25,22,1.2,10
9226800,25,22,1.8,10
9227400,25,22,1.7,10
9228000,25,22,2.6,10
9228600,25,22,0.6,10
9229200,25,22,0.8,10
9229800,25,22,0.3,10
9230400,25,22,0.8,10
9231000,25,22,1.3,10
9231600,25,22,2.1,10
9232200,25,22,0.9,10
9232800,25,22,0.8,10
9233400,25,22,1.1,10
9234000,25,22,1.8,10
9234600,25,22,1.5,10
9235200,25,22,2.6,10
9235800,25,22,1.2,10
9236400,25,22,1.8,10
9237000,25,22,2.3,10
9237600,25,22,2.7,10
9238200,25,22,4,10
9238800,25,22,2.9,10
9239400,25,22,5.6,10
9240000,25,22,5.5,10
9240600,25,22,6.8,10
9241200,25,22,4.8,10
9241800,25,22,5.1,10
9242400,25,22,5.8,10
9243000,25,22,4,10
9243600,25,22,4.4,10
9244200,25,22,3.4,10
9244800,25,22,3.2,10
9245400,25,22,2.5,10
9246000,25,22,2.5,10
9246600,25,22,2.8,10
9247200,25,22,3.1,10
9247800,25,22,3,10
9248400,25,22,2.8,10
9249000,25,22,2.4,10
9249600,25,22,3.4,10
9250200,25,22,3.6,10
9250800,25,22,3.2,10
9251400,25,22,3.9,10
9252000,25,22,3.8,10
9252600,25,22,4.1,10
9253200,25,22,4.6,10
9253800,25,22,4.2,10
9254400,25,22,3.4,10
9255000,25,22,3.2,10
9255600,25,22,2.9,10
9256200,25,22,3.1,10
9256800,25,22,3.5,10
9257400,25,22,3,10
9258000,25,22,1.9,10
9258600,25,22,1.8,10
